album,artist,lyrics,title
There's A Poison Goin On... (1999),Public Enemy,"Madd Topics,No You Can't Stop It,Like How Much They Paid For That Rocket?,People In The Hood,Really Ain't Got Shit,How Much Got Spent By The President,Where My Money Went,Livin Here Separate,Even Heads Gotta Nerve Yellin Represent,Beat Down Cribs Funky Ghetto Adlibs,Gadgets, Value Jets, Half Lit Cigarettes,City Limits,Put My Whole Soul In It,I Been Waitin Too Long To Get Where I'm Goin,Hatas Dissin This Flowin,Thinkin Ball And Rap,Is The Greatest Thing From Blacks,Hype Watch A Sucka Run To It,Seems Like A River Runs Thru It,Simple To Do It,Pass The Can Around,Try To Help One Another,The Pimp Got Tricks,That He Learned From The Other,Go By The Color You'll Discover,Damn Everybody Ain't No Brother,Just When You Thought It Was Safe,I'm Dubbing Madd Breaks On Ol CIA Tapes,Ain't No Stoppin Who,In This Country Tis Of You,It's Monkey See Monkey Do,Now In The Age Of Followin The Celebrity Rage,A 12 Gauge Flipped The Whole Page,The Score Lopsided In A One Sided War,Could Be More Then What You Bargained For,Six Pack Weasels Pumped Up By Their Own Press Releases,Till The Capital Ceases,Ain't No Difference Tween Black And White,Except The Green In Between Yeah Right,Know What I Mean,Spook That Sat By The Sound,Black Like James Brown,It's Been Goin Down,Spirit In Your Dark Ass Direction,Projection Controls Perception,Got You Guessin In The Art Of Deception,Indexes Confusin Rolexes For Rolodexes,Another Brother Fried In Texas,Spent My Best Pay Days Hittin Off Exes,Turn It Up Turn It Up,Analysis Of The Situations,Bringing Forth Alarming Revelations,Cigars 100,000 Dollar Cars / What,Most Of Us Do The Laundry In The Bus,Is We Blessed Cause Fast Foods Processed,Will The Last Be First Can The First Be Less?,Got No Leverage,Madd Thirst For The Beverages,Now The Funk Got Us Dead N Drunk,Got Your Drink On But Got No Think On,Now You Got Beef Wanna Knock Out Teeth,Against The Land Of The Lost / Gettin Tosses,6 Daze A Week Of Course To The Bosses,Old Timers / Preachin As Born Again Rhymers,In The School Gotta Walk Men,Graduates Can't Talk Man,Lyin Between The Chalk Man,Shakin That Money Maker,That MTV Honey Is A Faker,Let Ill And Al Take Her,Deaded Borders Separated By The Waters,Stats And Surveys / Be Off Like Saturdays,Madd Killers Reproducin Like Caterpillars,What's On Your Mind On The Welfare Line,Cuttin Medicaid Got Us Droppin Like Flies,Words From The Wise Comin From The Dead,Not Alive
,
,
",Public Enemy:Last Mass Of The Caballeros
There's A Poison Goin On... (1999),Public Enemy,"I come out my crib,Walk out on the block it¹s hot,Yo there¹s a black car parked on the corner hot boys,Tnt be creepin, while niggas be on the side,Of the soda machine sleeping,Word up kid, they seen what you did ,In the car parked way down the block with binoculars ,That¹s what they got.,Helicopters parked out on the roof,10,000 disposable cameras taking pictures for proof,You know what this is,That all y'all, get on the wall y'all,Take your worth out ya ass in the stall y'all,Or you take a mean bad fall y'all,Tnt they be playin for keeps,Wipe you off your teeth like cavity creep.,Word is born, your kids miss you when your gone,But life still goes on, you think they give a fuck?,Yo it¹s hot, what they got, 41 shots,Bad boys bad boys what ya gonna do,If you get caught by our muthafuckin crew,Shot 41 only hit 19,They need target practice, that¹s what it seems to me,Ally al is sharpton dan a tack,I¹ma be like ally al and fight ya back,What, do you want to go to war, you want war?,Do you want to go to war, you want war?,I¹ll bury all you cocka la roaches for breakfast,Shit you out and throw you in the water for the next fish,Cuz i can do that shit g,F-l-a-v-o-r f-l-a-v  see.,To the highest degree times 3,That¹s what you get fuckin with my family,Word is born, your kids miss you when your gone,But life still goes on, you think they give a fuck?,Yo it¹s hot, what they got, 41 shots,Shootin at oj,Don¹t know if he did it,Racist mutherfuckers mad cause they ain¹t with it,The police get out the car searchin for nuthin,If you got sumthin, then they got you for sumthin,That¹s fucked up, the way they play dirty,Lock em up in jail until he¹s past thirty,They don¹t give a fuck about you,They don¹t give a fuck about me,I¹m past thirty three,Word is born, born is my word,I got you before my word fails,Fuck whatcha heard,I keep it real, you never catch me fakin,When it comes down to money that¹s what i¹m making,Don¹t try and take my shit yo, i know lex yo,I¹ll have a fit yo,I¹ll turn the whole mutherfuckin block on you yo,And that leaves you with nowhere to go,Secretly by the police you was hired,You my favorite customer i didn¹t know you was wired,A nik on the ground, covered by my feet,Ay yo rah get the heat,Word is born, your kids miss you when your gone,But life still goes on, you think they give a fuck?,Yo it¹s hot, what they got, 41 shots
,
,
",Public Enemy:41:19
There's A Poison Goin On... (1999),Public Enemy,"People runnin on empty,Rock the sympte,Outside 2001 ,Other side of the sun,Running, here we go tumblin,Few solutions, honey they polluted the future,Got me thinking of a new thing,Revolverlution,Computer souls, controlled by confusion,You be clubbin, while the world around you crumblin,Think its funny? Bunch of crash test dummy's,If all this shit, means the end of my money,,This is a stick up, off go the pagers and celly's,Us dollar, ain't worth what it¹s printed on, ,Backed by the pentagon, sounds like babylon, ,So i babble on, some of us stuck ,In them barbershops and them hair salons, ,While the crash comin at your ass...,While the crash comin at your ass like a bomb.,Now it all comes tumblin, runnin ,Time is runnin runnin crash is coming, ,Break the bank, spinning since the beginning, ,Now it all comes tumblin, crumblin ,Time is runnin runnin crash is coming, ,Break the bank, spinning since the beginning,,Willie dynamite, time to cry and no ice.,Y2k, fallin out of the sky, so its chosen,Your ice is frozen, don¹t cry dry your eye ,Ain¹t this a bitch, fuckin glitch. Mother fucker what,The count down to my account, count it down ,Ashes to ashes, dust to dust, hush make that head bust. ,Last hour no control tower ,Making new may flowers, fightin new powers ,Have you forgotten, the other side of rotten, ,Picking electronic cotton diggin digital ditches, ,Lookout, lookout for the crash...crash...crash..,Have you forgotten, have yor forgotten,Y2k, that¹s the question, ,What the fuck is up got the 85 guessin, ,I told y'all for y'all protection,Got me a name change, a pair of smith an wessuns,Starring crescents mad packed with the lessons, ,Figure 5% got the 10 counting blessings ,Programmed by programs got you bowingto the man. ,Avoid collisions in mid-air, medicaid and welfare,Zero zero what the fuck do you care? ,All the lights be out, you can¹t get nowhere. ,All around, that¹s why i found tony brown,The world we know, it¹s going down...down...down...down
,
,
",Public Enemy:Crash
There's A Poison Goin On... (1999),Public Enemy,"Stax of wax 55 high fulla tracks,New cats jackin beats from way back,Pay for play only way to get them platinum plaques,Clear the racks jobbers slobbin you for tax,Robbery and snobbery,Shit is killin me softly wit that same damn song,Makin folk dumber in the summer,A bummer when they shot willie in that hummer,Keep it simple stupid means numbers,Payola dough white owned black radio,Runnin on empty help go the desperado,So I bomb the toms and negros who pray to cash flow,No info to the masses as they shake their asses,No clue but I can't get my shit up in to you,Crayola with that same same ol shit,Crayola with that played playa shit,Crayola with that kid crayon shit,Crayola with them ol spray on hits,All fucked up ways must fall,Now the industry can't stop me,A vendetta to make the whole game better,They get the cheddar,All I got is a fuckin letter,What I owe? What am I,Another number and a ho, they don't know,Time to see em go like dominoes,About time cause they endorsed the crime up in the rhyme,Got these new souls controlled goin outta their mind,Missed what I said cause they don't even own their own heads,Go one go all I forgot they made robots outta some of yall,Today all fucked up ways must fall,Today is up against the wall,Misled in the head fucked by quiet storms and love songs,Noddin heads too hollow forgotten tomorrow,Swallowing all that shit that's shallow,Give the baby anything the baby wants,But that's how them bastards get us up in them caskets,Try to get me where they want me,Before some of them jump me,Go tell em i'm a start a rebellion,Educate the felons easy on yeah,Tell em what the fuck am I yellin,No tellin you got them artists and artificials,If it ain't right I don't give a damn if it's sellin,Recruits chasin and racin for that loot,Usin usual drum loops so I salute my troops,I don't socialize or mingle, fuck the promotionals,And you know what and that g-damn single,And the marketing team for that matter,It don't matter,Dj's gettin dimes for time on a platter,I ain't gotta be high to jack so I hijack,Fm - radio - eff em turn it around muthafucka,Gods to niggas, queens to bitches,Race against time see em all runnin for the riches,Everything had its chance last dance,Some things change like them weather forecasts,Ha funny how shit don't last,Crayola with that same same ol shit,Crayola with that played playa shit,Crayola with that kid crayon shit,Crayola with them ol spray on hits
,
,
",Public Enemy:Crayola
There's A Poison Goin On... (1999),Public Enemy,"Here i go, i don¹t give a damn if you wit me,Stupidity, shit i¹m the reverse of jiggy,All that prettiness running on empty,Only wusses need pity, no i ain¹t from the city,5 minutes of fame if you don¹t know my name,Oh yeah, i¹m that field nigga they all fear,Here¹s a madd salute to all my troops,Fuck a lawyer and the law and all them suits,I spits and i vomit cause i come like a comet,Better quit it if yall don¹t know what yall gettin from it,Just forget it if you wit it, that racket runnin it,Come on come with it, i think i¹ll fit it,Go to war but what the hell i¹m fightin for,As i soar yeah baby i like it raw,No cigar, i ran over the pop star wit my car, ,Again and may the best jam win...,Here i go ---- there you go,Bingo, it don¹t matter if this platter¹s a single,Needin needles like the beatles needin ringo,From the beginnin i told you how to see thru the linen,All that talk but that¹s the way,The side walks in new york,I simplify cause you might be high,Rip shit in the pit so what you don¹t like it,This is man shit a hip hop trip,On that aggressive tip but rap got pussy whipped,Got out psyched down on that turnpike,I knew this philly who just wouldn¹t get right,Cause i was aware as a square in delaware,Execs writing checks for sex in spandex,Radios gettin sucked by labels under the table,Mix dj¹s gettin overpaid for airplay,Try to shut me down like ray, what i say?,Fuck your friends and may the best jam win,Here i go ---- there you go,Mirror mirror i¹m finger pointin at the man,It is i, i interrupt the program,Chuck d rubberneckin with the fans,Pe don¹t give a damn about uncle sam,And on and on like i said before ,Some, the 100 meter dash, i¹m the marathon,Against the grain comin like a train,As you listen to the sounds that remains insane,One on one and it¹s just begun ,To get out the ghetto and get something done,To be the man you gotta beat the man,Don¹t confuse me with being dumb or bubble gum,And i¹ll be here as you disappear,And i¹ll be around amongst the crowd,Cause anything i wear is a step on down,That¹s how i¹ve always been,And may the best jam win...
,
,
",Public Enemy:Here I Go
There's A Poison Goin On... (1999),Public Enemy,"Told ya buffalo soldier ,Fell to the ground like folgers,Couldn¹t hold the boulder,Fancy dancer paralyzed for an answer,In the hip hop game but the rap got cancer,Tumors poppin from the middle of rumors,Generation x be the end of baby boomers,Is the next generation headed for doom,Control the soul and you got a got a,Truck fulla fertilizer blowin up the spot,Think it¹s terrorism the border line¹s hot,Check the passports tap the telephone,Surprise they home grown,And one of your fuckin own,It¹s dat same ol shit - dat same ol game,From that same ol gang up to that same ol thing,Now what i see say you know me,I pour a metaphor of lsd,I don¹t know what yall thinkin about,But if you know like i know ,You better strap on your seatbelt ,Cause you in for a long ride,Now i be damn i been a man,Figure i never call myself a nigger,To get benjamans,What¹s love got to do wit what you got,Not a whole lot / no forgot oh this shit is hot,Spendin all the cheddar for clothes,Wit a sign foreclosed on the front mud,Lost in dominoes,Now the heads tell tales ,How the dead bled and fled,Now they livin up in the bed ,Instead they seize us like jesus,Married to the mob did a sloppy job in hempstead ,Lord had mercy wanna curse me ,New world order got my ass drownin in the water,Now what you stuck to the west ,That funk to the east is phat,Atl be krunk dirty south,Thirty thou crankin trunks,Try to pass the test but to the rest they flunk,Now what be indebted,Better get over it,Those times and raps ain¹t never comin back,No future without a pass i kick ass,Rock the sox offa pandora¹s box,Is  itany wonder why the clocks flavor got ,Between rehearsin a verse my jaw lox,I set the bomb between the r & b scene,Go against the grain run up on the train,And so i parallel the brains of cobain,As hip hop brain made em spill the champagne,Make it plain the sound remains insane,Come the same no holes closin up the lane,Don¹t ask no questions on the simple level,Can the magic get shaq back,Knicks get van exel,Bold rap lyrics fuck whatcha heard,Not no lost and found nouns or half ass words,Turnaround funk power moves ruffs,I ain¹t never been cuckoo for no coco puffs,Lsd, set it free make em see the tricks,Rather try at 37 than die at 26,Lawyers no loyalties accountants no royalties,Lie for a lie i look em in the eye,History speaking lawyers should die,Kissed the companies and made them all cry,A new rap song and a real drive by,Why o why did the video die,The narcs and the feds got the pimp niggas fraid,Threat of the aids got the bitches afraid,The god damn white man got you afraid,Social service got your mama afraid,Scared of the fact before a niggas black,Some of you say nigga  before you say crack,You got no back is what you lack,Just say black and i¹ll see where your ass is at
,
,
",Public Enemy:LSD
There's A Poison Goin On... (1999),Public Enemy,"Now what sound of my DJ cuts,Terminator's back on some ol' fools track,Takes a nation of sellouts to keep us back,Flippin disco raps used to be whack,Now what you hear is what you lack,Take a lil bit of this a lil bit of dat,Who dropped the bomb on hip hop,Who got biggie and who shot tupac,What's forgot / ain't no eazy, no scott larock,Now what's rap gotta do wit what you got,For whom the bell tolls,Is that the way the story goes,85% believing all the videos,God knows / who controls the radios,Some people chose the road to be hoes,And so i rose / in the middle of all the woes,And def jam / negroes turnin up their nose,There's one way in no way out,No doubt the body count,Gettin headz checkin out,Do you wanna go our way,This the way we puttin this down,Do you wanna go our way,This the way we puttin this down,Do you wanna go our way,This the way we puttin this down,Do you wanna go our way,This the way we puttin this down,Time to make life shine again like glass,Gotta make it shine like glass,Outraged against the scene,Proofread the script,Flipped it back so i'm back in gang green,We interrupt this routine i had a dream,Da clean protein smacked the gangsta lean,Between the triple team,Wiped em out like a drought,Damn i'm raps tetracycline,Them lips foretold these apocalypse,Everything had a shot,And got hit wit bullshit,Twisted politics tricks i couldn't get wit,As one quits another nitwit hits,All the way crazy, shady,World turned upside down,I put it down,Why destroy what you love,Look around,Surrounded by chalk marks on the ground,Where the lost got found,Why it all come tumblin down,Why he and she gotta die,Now how dat sound,Do you wanna go our way,This the way we puttin this down,Do you wanna go our way,This the way we puttin this down,Do you wanna go our way,This the way we puttin this down,Do you wanna go our way,This the way we puttin this down,On & on to the break a dawn,Some the 100 meter dash i'm the marathon,Been around a long time,But the rhyme the same,Sound remains insane,Exchange the reign,Ain't that somethin,Figure i smashed the pumpkin,So i parallel the brains of cobain,Show no shame like the pain of kane,Gettin madd opposition hip to the game,It's that gran ol' pe ammo,Different time different channel,Funky piano,Here to witness get on up with a quickness,S1's in the house,Wit the thickness that get dis,1 2 3 4 5 attackin they frat,Griff is back got 5 on it black,The track got x on the decks,Terminators back cause a dat is whack,On the 1 and 2,Yeah go flavor,Pe hit the road gettin set to explode,Fight the power for peace,Can't forget the war mode,Overload,There she blows,Here we go,Now you know,Damn another alamo,Do you wanna go our way,This the way we puttin this down,Do you wanna go our way,This the way we puttin this down,Do you wanna go our way,This the way we puttin this down,Do you wanna go our way,This the way we puttin this down
,
,
",Public Enemy:Do You Wanna Go Our Way
He Got Game (1998),Public Enemy,"Say it takes two to tango,But a crew to bang, yo,Superstar shootout,Overtime at durango,Clear out/the box out,Practice at the range - yo,Get the d to step back,Unless they be deranged, dough,Rae me fa so la ti dough,The chiza/rarely do missa,Money earner isa,Barn burner,Highlighted by the headturner,Every step you take,Televised by ted turner,TBS and TNT,Sunday drain the tray,But drew the foul on NBC,Ain't no stoppin me,I told y'all,I close the door on the series,Swept but they ain't here me,In case you forgot,This shot is hot,Boo yoww,Like Stuart on the Scott,Haves and have not,Go cat go,Let the legend grow,Game it like you game it,Better let em all know,1 for the chiza,2 for the flow,3 to get the heads ready,Go cat go,Go cat go,Go cat go,High and down low,Do it like you did,On the brother wit the fro,Good job baby,Get the crowd crazy,Put that finger up at the section ladies,Scream c'mon scream,At the chisa and the cream,Raised up in brooklyn,But be ballin down in queens,White man's burden,Be a black man's dream,Badge over troubled green,Be a triple team,Suits and ties,See the envy in the eyes,Controllin guys while the,Buyers lie about the size,High priced adonises,Unkept promises,Boxscore forgets all the no name threats,Puttin numbers up,To get them numbers up,Keep bouncin,But whos countin? ,1 for the chiza,2 for the flow,3 to get the heads ready,Go cat go,Go cat go,Go cat go,High and down low,Do like you did,On the brother,With the fro,Go cat go,Let the legend grow,Game it like you game it,Better let em all know,Go cat go,Let a player know,Coney island style,Before you go pro
,
,
",Public Enemy:Go Cat Go
,Public Enemy,"Yea, haha.,Oh, kick that shit G.  Nuttin.,Yea.,Sold, black gold, one strong buck,,To the Milwaukee Bucks, for a million bucks.,Just get him off the streets so he don't get bucked.,Super agent to the rescue so he won't get fucked.,Uh.  Run nigga run to the auction block.,But you can't pledge alligence to the block.,This buck here, is the right kinda stock.,For sale for passin, the right kinda rock.,Yo.  Auctioneer Stern, to massive fuck.,Can a nigga go home to where he used to walk?,Come back, but super agent said, ""You can't talk"",I didn't know basketball had a bauk.,Uh the Buck runs laps, while they run craniums.,Players be drainin em, owners be claimin em.,Super agents fraimin em and then nicknamin em.,Drainin they ass, to pack them stadiums. ,Super agent (Super agent, where are you now?),Super agent (What a hell of a man),(Where you at?) Super agent (Super agent, where are you now?),Never flagrant (Big daddy moves).,(Where you at?) Super agent (Super agent, where are you now?),Super agent, (Backstabbin) super agent, ,(Super agent, where are you now?),Never flagrant (Watch yo back),Let's get it on!!,The players ear word for word verbatum.,Super agent got him locked.  Coaches be hatin him.,Super agent wouldn't even come in my hood.,If I had no skills, was wackin' no good.,Uh, in my neck of the woods the leagues concrete.,One can only dream about wood, yea.,Feel the grain and let the bills get paid.,Pay respect to the projects,,And the half court rejects.,Scholarships, save that college shit.,Then championships, don't pay for the head trips.,Can I get a chance if I dont sing or dance?,Right about romance?  Or wear short pants?,So I rave and rant, and you can't say I can't,,Get my grants, cold chillin in a b-boy stance.,Super agent (Super agent, where are you now?),Super agent (What a hell of a man),(Where you at?) Super agent (Super agent, where are you now?),Never flagrant (Big daddy moves).,(Where you at?) Super agent (Super agent, where are you now?),Super agent, (Backstabbin) super agent, ,(Super agent, where are you now?),Never flagrant (Watch yo back),Let's get it on!!,Fuck that trophy, find the loot then approach me.,Land a milk and honey can I get a quickness to the money?,All witness, no cheers the four years I ain't wit this.,Hell wit the N-C-double A cause my super agent's paid.,With his dollars I could buy a fuckin' college.,Mister Ra-ra campus isn't keepin school bustas.,Lookin who's lovin' ya, going for the juggeler.,They know they can't contain me on the regular.,Pimps pushes, the pocket book guzzeler.,Would you pardon my father please, Mister Governer?,Thought he had it made, dreamin about a trade.,Things we get, help but the roof on this bitch.,Dark side of the room when he jumped the broom. ,Super agent got this player, nine figure wages.,Back of sports pages, off ghetto stages.,Shootin sleepin pills and runnin to the hills.,Super agent (Super agent, where are you now?),Super agent (What a hell of a man),(Where you at?) Super agent (Super agent, where are you now?),Never flagrant (Big daddy moves).,(Where you at?) Super agent (Super agent, where are you now?),Super agent, (Backstabbin') super agent, ,(Super agent, where are you now?),Never flagrant (Watch yo back),(repeat til end)
,
,
",Public Enemy:Super Agent
,Public Enemy,"(Charles Barkley) Halleluja Jesus, Halleluja!,Now here's the pop, turnaround jumper,,Hits the rim bounce away, the new slave trade.,Manchild, six feet five, but juvenile.,Thin line between getting bucks and gettin wild.,Brooklyn style, hundred thousand miles.,Parque tiles, leavin ankles broke in a pile.,Son got a ticket to fly, he can make it if he try,,To the sky, like a Coney Island ride.,Gettin pages, from his super agent, ,Community raises at the clout or the cages.,No doubt, center stages, mad phases,,>From behind crazies flippin through the faces.,Paper chases, love that many places.,Pros and cons, flics between the races.,He hold the rock, call for sweat shops.,Guard the set shop replaced by sex shops.,The highest bidder, no room for the quitter.,Gave seven tickets, under counterfittas.,Three cities a week, droppin needles.,Like the black Beatles take heed, what you need is...,(Chorus:),Jesus (The incredible),Jesus (And in your existence, huh),Jesus(The incredible, yea),Jesus(Check it out),Crack my picture, never swith up.,Smack the back ups, pack them pick ups.,Resurrection of the two man vocal section.,The spirit in your dark ass direction.,Duckin them spray ups on my way that i thought be lay ups.,Won the battle wars, a thousand one push ups.,Here marks the return of them rules about Ruff Ryders.,Risin, chargin hard from the point guard.,Watch what you prey for, but know the team that you play for.,Need I say more?,Uh, scared of the resurrection,,Sacrafice yours, them maybe the revolution is basketball.,Changes, generanges. Which means rearrange shit,,Erase shit, stuck on Playstations. ,Then the new plantations, I said a millions heads.,Waitin for another nation.,To make your world be free.,No shoppin sprees, there ain't no stoppin me.,Here's the fee, not the weed. ,Got to see, God speed.  What you need is...,(Chorus 2x),Sticky D gives you fits, on them turnaround hippocrytes.,Comin and goin like flics.,Hit em net scripts, like a butcher.,Gettin all the chips musta been a road trip against the Knicks.,On T.V. showcasin kicks.  ,Must be the fan cause his video gettin all the chicks.,Walk up on a replay on Monday.,Sportscenter highlights, last second steal kept em real.,What you need is...,Jesus,Jesus (What you need is),Jesus,Jesus (What you need is),Jesus,Jesus (What you need is),Jesus,Jesus
,
,
",Public Enemy:What You Need Is Jesus
,Public Enemy,"On the outs I lace up, the world I face up,To score on anybody, its war on everybody,The new guys come in blood shot between the eyes,As long as their sellin that merchandise,And one what goes in don't come back,The color may be green but its also black,And red I know many heads that spent bloodshed,Cursed in converses, dead in Pro Keds,Now every Tom, Dick, Harry or Joe Smith,Skip the spauldings, pony's, and k-swiss,High school and college coaches gettin,Kickbacks from scholarships and them slave ships,Hey Dr. J where you got those moves,Was it gettin high in the schools,Can it be the shoes?,Truth is truth, I tear the fuckin roof off the house,Expose them foes with my mouth,I see corporate hands up in foreign lands,With the man behind the man gettin paid behind the man,I hold the rocket stop the hand in my pocket,200 a pair but I'm addicted to the gear,They'll make me do things on the court to amaze ya,I heard they make em for a buck 8 in Asia,They came a long way baby since,Clyde Frazier had pumas, pullin mad consumers,Them Filas I'm feelin but I cant touch the ceiling,Them New Balance hits 120 million,The last thing I need is Adidas terminatin my contract,For wearing those old pair of wack,Reebok low tops covered up by floppy socks,Gave me a jump shot before I got jumped and shot,Duckin a word from my sponsor,Trying to end my year like Kwaanza,Been paid since the 8th grade,11th grader, pop the champagne,12th grade start the campaign,Gettin fame sign my name in the dotted frame,Nike got me pullin re's and g's,Shit, I can get shot for these,Please god give me 20 more years on these knees,To maintain without this game I gotta do keys,And I don't wanna go there because its fuckin everywhere,Factories wanna be me kids wanna see me,Behind the wheels and endorsement deals,Its the politics and the tricks behind the kicks
,
,
",Public Enemy:Politics Of The Sneaker Pimps
,,,
,Public Enemy,"Virgin bitches,With rockin' clitches,Gettin' riches,Snitchin' and trippin' your way into the here at,The devil carried the cross to Christ,On the back of a black angelic hood rat,On an anti low jack crack hat,I'm humble,But I'll rumble,With any given devil,On any given level,But must I put into effect,And black caught ???,No don't test me,Checks from the ass to the throne,Grown, I'ma do it my way,Oh, by the way, I don't play,So what you say about this lost and found,In lust but bound,To get the stacks,From the last sex acts,Sack the Government tongue kissed the devils daughter,And sent native daughters to the slaughter,The last six chapters of an anti-nigga knock,Entitled life in the fast lane,Like death, in the last lane,I live, until the day I die,I live, until the day I cry,I'm dead, the day I lie,I'm not takin' pay off's,And lay off's,Knockin' G's off,From the tip off,Less academic callories,Hope to make a high price salary,I got 40 acres to comphiscate,I got a mule that can't wait to ???,On who gets paid,And who gets layed,And who gets saved,And who gets sprayed,By burnt pale faces,Fiends in high places,Faces and faces chasin' traces and cases and cases of case suits,Gettin' loot,In a two piece multi national corporation noose,Around the neck of his pops,Got locked and dropped by a dirty cop,Stop,I got an attitude how do you figure,Am I supposed to be a nigga,Am I supposed to be a nigga,Am I supposed to be a nigga,Am I supposed to be a nigga
,
,
",Public Enemy:Sudden Death
He Got Game (1998),Public Enemy,"(Intro: Flava Flav),Hey yo, Chuck, yo the world if sleepin', G,We got to wake everybody up yo,Hey yo, it's goin' down, baby,Let everybody know how it's goin' down, baby,(Verse 1: Chuck D),The way this goes down is simple, from this day forth,Anything to deal with rap, STAY OFF,It's just the players, no pay offs, strictly skills (uh),If you're brain's the same you'll stick to your deals,And this field ain't about sellin' a mil',With the run of the mill, so just be tellin' the real,It ain't like a third time fella's appeal,'Til the GOD scolds him and tells him to deal,I'll allow you to write, maybe allow you to bite,If you're down to fight the power here's the power to fight,Overpower the mic, hit the crowd with the bomb diggy,Ring the alarm, now the squads with me,From way back I show now weakness when I speak this,Mentally strong to keep this hit in my speeches given,Now listen from the beginnin' 'til I reach the endin',My short stories winnin' and keep the beats spinnin',(Chorus: Public Enemy),You know the name, P.E.!,You know the game, P.E.! {*scratches*},We ain't for the game,We for the change,I wake up everyday with my game face on,You know the name, P.E.!,You know the name, P.E.! {*scratches*},Yeah we ain't  for the fame,We for the change,I wake up everyday with my game face on,(Verse 2: Chuck D),Break harder than ever, follow my lead,Through the fast lane in the game, they follow my speed,Either ease off the gas or floor it,You ain't ready to get it, I dunno why they keep askin' for it,This the real P.E., ain't no castin' for it,Cop lights, news camera, no action for it,Get the uncut raw, we somewhat sure,Hip hop's like a chess game, discussin' the war,Strategize, move like masterminds,When it's your go and your do', just cash mine,Last time we welcomed y'all to the Terrordome,Used the mic to reach out and touch, instead of the phone,I appear from the rear, stayin' from clear,Nobody can say if I'm here so they play it by ear,But here's the way I lay the idea,From this point on, the rest of '98, put it in high gear,(Chorus: Public Enemy),You know the name, P.E.!,You know the game, P.E.! {*scratches*},We ain't for the fame,We for a change,I wake up everyday with my game face on,You know the name, P.E.!,You know the game, P.E.! {*scratches*},We ain't for the fame,We for a change,I wake up everyday with my game face on,(Verse 3: Professor Griff),I saw it comin', premeditated world domination hesitated,Rough this nuclear war head, detonate it,I'm forbidden, so I stay hittin' up forgiven,For givin' the livin' the truth, 360 proof,So world look before this world's took,I curl books under my arm,Smoke charm and learn about this world's (???),Revelation the world cooks,I spit gold versus the pearl hooks,The first album made the world crooks,Got 'em snatchin', robbin', thievin', stealin' ideas,Believe in pleadin' reason for treason, conceal it for years,My criminal (???) attract an accomplice to grub something,Results DRASTIC MEASURES,And the death of joy, the death of casket treasure,From the abyss, the greatest trick I played on the world,Was leadin' them to believe my mother's clit didn't exist,Then I extended the list,Revolutioned every flag raised by a clenchin' fist,(Outro: Flava Flav),Yeah that's right, once again,Smooth the Hustler, and he ain't no crowd buster,Straight up Iceberg Slim,Yo, baby, you need to get with him,Flava Flav, Chuck D, Public Enemy, Smooth the Hustle,We out the backdoor, baby
,
,
",Public Enemy:Game Face
