album,artist,lyrics,title
,MC Hammer,"Oh-oh oh-oh oh-oh,Here comes the hammer,Oh-oh oh-oh oh-oh,Here comes the hammer,Yes this is a mission ,that I'm on taking out the weak ,on the microphone ,cause I'm hype so don't talk ,about the hard hitting hammer,when you can't even ,walk on the stage after me ,and if you do you're a catastrophe ,happens just like that ,I rock em all from white to black,OH OH OH Punch it,Oh-oh oh-oh oh-oh,Here comes the hammer,Oh-oh oh-oh oh-oh,Here comes the hammer,Oh-oh oh-oh oh-oh Oh-oh oh-oh oh oh,naw no is what I say ,when I came to see a show,I look and it's dead dead you know,like a body in the ground ,Will your show ever grow ,let me know if not the gloves come off ,cause you sure ain't hot,it needs work like a car in a wreck,they call me hammer yeah earn my respect,OH OH OH Yeah,Oh-oh oh-oh oh-oh,Here comes the hammer,Oh-oh oh-oh oh-oh,Here comes the hammer,Oh-oh oh-oh oh-oh Oh-oh oh-oh oh oh,Let's make it smooth huh (repeat 4 X),Punch it,I don't hesitate or wait,before the bell rings I'm out the gate,and rolling out for mine,working so hard for such a long time,in the light, that's here and gone,so pedal to the hammer ,while I'm watching the floor,I'm not a king just filling pipe,you dance to the music while I'm on the mic,OH OH OH Here we go,Oh-oh oh-oh oh-oh,Here comes the hammer,Oh-oh oh-oh oh-oh,Here comes the hammer,Oh-oh oh-oh oh-oh Oh-oh oh-oh oh oh,Let's make it smooth huh (repeat 4 X),Punch it,been to a tomb and I'm rolling ,a whole new style but the people are holding on ,too I move I groove I rap you people's so plain,just plain your ego's so big ,that you miss the whole thing,dang my crib the people wanted more ,that's why the hammer's in,OH OH OH Yeah,Oh-oh oh-oh oh-oh,Here comes the hammer,Oh-oh oh-oh oh-oh,Here comes the hammer,Oh-oh oh-oh oh-oh Oh-oh oh-oh oh oh,Let's make it smooth huh (repeat 4 X),check me out,move it on the floor and get hype,you betta get ready and this is your night,yeah you let em know,the cool the hard the fly *OHHH* ,they're in here and it's pumpin',hammer's gto the speakers ,and you know the bass is pumpin',loud and low it's about that time ,so here we go,OH OH OH Punch it,Oh-oh oh-oh oh-oh,Here comes the hammer,Oh-oh oh-oh oh-oh,Here comes the hammer,Oh-oh oh-oh oh-oh Oh-oh oh-oh oh oh,Let's make it smooth huh (repeat 4 X),Punch it
,
,
",MC Hammer:Here Comes The Hammer
,MC Hammer,"(Help them. Help our children. Help them. Help our children),Will you let them be? (Help the children),Will you help the children live to see... (Help the children),A generation's trying (bombs and crack),Oh, how we're dying,(Dance, help them),Will you let them be? (Help the children),Will you help the children live to see... (Help the children),A better day is coming (we need love),To keep our lives going,Life is here and then it's gone,And what seems right can be oh-so wrong,Let's protect, and not molest...a young girl,And help them live to see...this world,Clearly, as it is,And pray for the mother with kids (kids),Who's lost control, but not her soul,Many kids will die before they're 20 years old,Will you let them be? (Help our children),Will you help the children live to see... (Help the children),A generation's trying (bombs and crack),Oh, how we're dying,(Dance, help them),Will you let them be? (Help the children),Will you help the children live to see... (Help the children),A better day is coming (we need love),To keep our lives going,Pops (pops) where in the world have you gone,I see Momma (momma) by the telephone,Waiting (waiting) but you don't call,Tears on her face and I see them fall,It hurts (hurts) but will go on ,You're just another brother who's left his home,And family (family), yeah we cry,,Momma says she love you and I don't even know why (why why why),Will you let them be? (Why? Help them. Help our children),Will you help the children live to see... (Help the children),A generation's trying (bombs and crack),Oh, how we're dying,(Dance, help them),Will you let them be? (Help the children),Will you help the children live to see... (Help the children),A better day is coming (we need love),To keep our lives going,Money and death, the lie, the truth,A dime bag of crack, the end of you,Black and white, a constant fight,Years and years, and day and night,There was a right, I've got to stand,To make a better way for a young black man,In a land (a land) where the people smile,Been holding me back for such a long while (while, while, wow, while),Will you let them be? (Help our children),Will you help the children live to see... (Help the children),A generation's trying (bombs and crack),Oh, how we're dying,(Dance, help them),Will you let them be? (Help the children),Will you help the children live to see... (Help the children),A better day is coming (we need love),To keep our lives going,Help them, will you let them be?,Children (children) don't be fooled,And learn about the way that man was ruled,This country (country) where we live,And read about the sixties and what they did,So that we (we) won't forget,And love one another and give respect,When I see (see) a man who's old,A woman who's grey, it touches my soul,Because I know (know) they paved the way,So we could be here and live this way,There was a time (time) not long ago,When in the-front-of-the-bus into the back I had to go,It appears (it appears) that things have changed,Maybe it's in the method but it's still the same game (game, game, game, game, game, game),Will you let them be? (Help our children),Will you help the children live to see... (Help the children),A generation's trying (bombs and crack),Oh, how we're dying,(Dance, help them),WILL YOU LET THEM BE?!?!?!
,
,
",MC Hammer:Help The Children
,MC Hammer,"That's word, we pray, pray, pray,We got to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We got to pray just to make it today, that's word, we pray,All my life I wanted to make it to the top,Some said I wouldn't, they told me no but I didn't stop,Working hard, making those movies everyday,And on my knees, every night, you know I pray,I said, ""We pray"", pray, ah yeah, we pray, pray,We got to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We got to pray just to make it today, that's word, we pray,Now I just think that you can do whatever you want,I'm bustin' these rhymes, making this money and I won't,Forget my people or my town or my ways,And on my knees, every night, I'm still gonna pray,That's word, we pray, pray, ah yeah, we pray, pray,We got to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We got to pray just to make it today, that's word, we pray,Time and time and time and time and time again,I kept on knocking but these people wouldn't let me in,I tried and tried and tried and tried to make a way,But nothing happened till that day that I prayed,That's word, we pray, pray, ah yeah, we pray, pray,We got to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We got to pray just to make it today, that's word, we pray,Children dying, oh so fast from this or that,Need that money, bookin' that dope, smokin' that crack,Ten years old, stand outside, better looked out,Dead and gone, never had a chance, what's it all about?,That's word, we pray, pray, ah yeah, we pray, pray,We need to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We need to pray just to make it today that's word, we pray,Pray, pray, that's word we pray, thats word we pray,That's word, we pray, that's word, we pray,That's word, we pray, pray, ah yeah, we pray, pray,We need to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We need to pray just to make it today, that's word, we pray,All our missions start to doubt, here we go,Kicking back, read these words, we need to know,Living high, living good, living long,Take a minute, bust a prayer and you're good to go,That's word, we pray, pray, ah yeah, we pray, pray,We need to pray just to make it today,I said, ""We pray"", pray, ah yeah, we pray, pray,We need to pray just to make it today, that's word, we pray,We're sending this one out to the Lord and we thank you,And we know, we need to pray, 'cause all the blessings,That are good they come from above and once again we want,To say, ""Thank you"" to the Lord with all our love, we are here,That's word, we pray, pray, pray, pray, pray,That's word, we pray, that's word, we pray,That's word, we pray, that's word, we pray,That's word, we pray, pray, pray, pray, pray,That's word, we pray, pray, pray that's word, we pray,That's word, we pray, that's word, we pray,That's word, we pray, pray, pray,That's word, we pray, pray, pray,That's word, we pray, pray, pray, that's word, we pray,That's word, we pray
,
,
",MC Hammer:Yo!! Sweetness
,MC Hammer,"[Chorus 2x],Let's get it started!,[Verse 1],Now your party wasn't jumping and your DJ was weak,Instead of dope beats, he was spinnin them Z's,All the fly girls who came with a beat in mind,They all up against the wall like a welfare line,Do you think for one minute that this is it?,Your party is bogus, Yo it ain't legit,You better put on the hammer, And you will be rewarded,My beat is ever boomin, And you know I get it started,Get it started!,[Chorus 5x],[Verse 2],Now get up out your seat because my beat is so complete,I'm movin everybody from A to Z,And when it comes to straight up rockin, I'm second to none,From Doug E. Fresh to LL or DJ Run,They say hammer how you do it? I got it like that,My posse's ever rollin, We keep it in tact,Just put on the hammer, And you will be rewarded,My beat is ever boomin, And you know I get it started,[Chorus 6x],[Verse 3],Now, a lot of b-boys make em dance, Yo they fakin the beat,They hip hop on the outside put rock underneath,Before the show gets started, They shakin they boots,My posse in the end cold displayin the troops,Like a trooper, I'm down cold hooked on the drugs,808 SB12'S are expirin africans,Just put on the hammer, And you will be rewarded,My beat is ever boomin, And you know I get it started,[Chorus 5x],[Verse 4],They said it couldn't happen, that rap wouldn't last,The beat is in effect like the oil in your gas,Cause it's makin lots of money from top to bottom,Whatever in effect, Yo, B-boys have got em,Nobody knows how a rapper really feels,A mind full of rhymes, and a tongue of steel,Just put on the hammer, and you will be rewarded,My beat is ever boomin, and you know I get it started,[Chorus 7x]
,
,
",MC Hammer:Let's Get It Started
,,,
,,,
,,,
,,,
,,,
,,,
,MC Hammer,"We are hittin' hard in Oakland,Word!,We are hittin' hard in L.A.,Word!,Cleveland, Chicago & Yo-town is on fire,Word, word, word!,Atlanta's proper,Word!,And in Miami, we are mooovin' somethin',Hmmmmm.,[Chorus:],Turn this mutha out,Oaktown posse they will,Turn this mutha out,Yeah boy, they will,Turn this mutha out,M.C. Hammer he will,Hammer, you ain't hittin' in New York,What?,So what you gon' do about that, Hammer?,I'm gon' turn this mutha out.,Hammer, he is...,Strong like a lion, no denyin',I'm in effect and you suckas are tryin',To get with me, you can't hang,Doin' it like this, I'm in with a bang,Goin' boom like thunda, and you wonder,,How in the world can the Hammer be underneath me?,He's gonna beat me, say yes to the master and I will teach thee,[Chorus],Turn this mutha out,Turn this mutha out,Turn this mutha out,Turn this mutha out,Hammer, tell 'em how you came up babeeee!,I was a student, now I'm the teacher,,I was a member, now I'm the preacher,,I was a worker, and you were the boss,,Now I'm gettin' paid and you're takin' the loss,Once says stop, the other says flee,No, don't perpetrate M.C. Hammer is the feature,Step off, you punk, no fear, I'm M.C. Hammer and I came here to...,[Chorus],I'm improvin', better start schoolin,Headed to the top where I'll be rulin',On top, of hip-hop, I'm in effect and you're not,Your records aren't cool, your shows are weak,Duel with the Hammer and meet defeat,Every night, every week,,I'm comin' correct, you don't want none of me.,[Chorus x2],I keep hearin' what you sayin',""Yo Hammer, we knowin' New York's on the wayin'"",I don't care where you from,,I make most look silly, and others look dumb,Yeah suckas, you should, run,,I am, def on the stage, pumpin' at the club,Hammer is an eagle, and you a dove,[Chorus],I'm from Oaktown, B-boy straight down,Takin all comers, whoever want to get some,I'm original, you're digital,You want somethin' to say, you're show is pitiful,Don't worry, I'm in tact,Whatever I say, the Hammer will back,Twice as strong, It's goin' on,And I willll...,[Chorus]
,
,
",MC Hammer:Intro: Turn This Mutha Out
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
